subset,algorithm,original_width,original_depth,original_gates,ibmq7_width,ibmq7_depth,ibmq7_gates,ibmq16_width,ibmq16_depth,ibmq16_gates,ibmq27_width,ibmq27_depth,ibmq27_gates,ibmq127_width,ibmq127_depth,ibmq127_gates
14,realamprandom,37,150,"{'cx': 1998, 'ry': 148, 'measure': 37, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1490,"{'cx': 6154, 'rz': 2525, 'sx': 1659, 'x': 136, 'measure': 37, 'barrier': 1}"
14,twolocalrandom,19,78,"{'cx': 513, 'ry': 76, 'measure': 19, 'barrier': 1}",-1,-1,{},-1,-1,{},27,383,"{'cx': 1344, 'rz': 242, 'sx': 210, 'measure': 19, 'x': 6, 'barrier': 1}",127,724,"{'cx': 1638, 'rz': 563, 'sx': 420, 'x': 29, 'measure': 19, 'barrier': 1}"
14,dj,31,33,"{'h': 32, 'cx': 30, 'measure': 30, 'u2': 29, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,124,"{'rz': 116, 'cx': 91, 'sx': 64, 'measure': 30, 'x': 4, 'barrier': 1}"
14,qnn,15,145,"{'cx': 434, 'p': 210, 'u2': 30, 'ry': 30, 'measure': 15, 'barrier': 1}",-1,-1,{},16,491,"{'cx': 887, 'rz': 617, 'sx': 277, 'x': 33, 'measure': 15, 'barrier': 1}",27,512,"{'cx': 865, 'rz': 690, 'sx': 330, 'x': 41, 'measure': 15, 'barrier': 1}",127,466,"{'cx': 887, 'rz': 623, 'sx': 273, 'x': 42, 'measure': 15, 'barrier': 1}"
14,dj,40,42,"{'h': 42, 'cx': 39, 'measure': 39, 'u2': 37, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,184,"{'rz': 155, 'cx': 124, 'sx': 85, 'measure': 39, 'x': 9, 'barrier': 1}"
14,random,12,103,"{'cx': 83, 'u2': 46, 'cu1': 41, 'u1': 26, 'h': 23, 'ry': 17, 'u3': 12, 'measure': 12, 'cu3': 9, 'rx': 7, 'crz': 5, 'rz': 5, 'rzz': 5, 'ccx': 5, 's': 4, 'tdg': 4, 'swap': 4, 'x': 4, 'crx': 4, 'cry': 4, 't': 3, 'cp': 3, 'rxx': 3, 'p': 3, 'sx': 2, 'cy': 2, 'sxdg': 2, 'ch': 1, 'cswap': 1, 'cz': 1, 'barrier': 1}",-1,-1,{},16,498,"{'cx': 674, 'rz': 563, 'sx': 263, 'x': 27, 'measure': 12, 'barrier': 1}",27,497,"{'cx': 674, 'rz': 563, 'sx': 261, 'x': 32, 'measure': 12, 'barrier': 1}",127,504,"{'cx': 668, 'rz': 563, 'sx': 263, 'x': 29, 'measure': 12, 'barrier': 1}"
14,ae,29,168,"{'cp': 378, 'cx': 56, 'u': 29, 'measure': 29, 'u2': 28, 'u3': 28, 'h': 28, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1171,"{'cx': 1832, 'rz': 1661, 'sx': 594, 'x': 41, 'measure': 29, 'barrier': 1}"
14,qpeinexact,9,26,"{'cp': 36, 'h': 16, 'measure': 8, 'swap': 4, 'x': 1, 'barrier': 1}",-1,-1,{},16,185,"{'cx': 178, 'rz': 117, 'sx': 16, 'measure': 8, 'x': 1, 'barrier': 1}",27,217,"{'cx': 165, 'rz': 156, 'sx': 49, 'x': 9, 'measure': 8, 'barrier': 1}",127,218,"{'cx': 163, 'rz': 161, 'sx': 52, 'x': 8, 'measure': 8, 'barrier': 1}"
14,realamprandom,4,18,"{'cx': 18, 'ry': 16, 'measure': 4, 'barrier': 1}",7,60,"{'sx': 32, 'cx': 32, 'rz': 30, 'measure': 4, 'barrier': 1}",16,65,"{'sx': 35, 'rz': 35, 'cx': 32, 'measure': 4, 'x': 1, 'barrier': 1}",27,70,"{'rz': 52, 'sx': 42, 'cx': 36, 'measure': 4, 'barrier': 1}",127,54,"{'sx': 32, 'rz': 30, 'cx': 30, 'measure': 4, 'barrier': 1}"
14,ae,22,126,"{'cp': 210, 'cx': 42, 'u': 22, 'measure': 22, 'u2': 21, 'u3': 21, 'h': 21, 'barrier': 1}",-1,-1,{},-1,-1,{},27,777,"{'rz': 1043, 'cx': 983, 'sx': 438, 'x': 42, 'measure': 22, 'barrier': 1}",127,767,"{'cx': 1062, 'rz': 897, 'sx': 276, 'x': 24, 'measure': 22, 'barrier': 1}"
14,qft,38,77,"{'cp': 703, 'h': 38, 'measure': 38, 'swap': 19, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1071,"{'cx': 3244, 'rz': 2166, 'sx': 570, 'x': 84, 'measure': 38, 'barrier': 1}"
14,qpeexact,22,63,"{'cp': 230, 'h': 42, 'measure': 21, 'swap': 10, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,832,"{'cx': 1244, 'rz': 966, 'sx': 311, 'x': 38, 'measure': 21, 'barrier': 1}",127,817,"{'cx': 1310, 'rz': 880, 'sx': 224, 'x': 32, 'measure': 21, 'barrier': 1}"
14,dj,24,26,"{'h': 24, 'u2': 23, 'cx': 23, 'measure': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},27,93,"{'rz': 86, 'cx': 73, 'sx': 49, 'measure': 23, 'x': 3, 'barrier': 1}",127,96,"{'rz': 86, 'cx': 70, 'sx': 48, 'measure': 23, 'x': 1, 'barrier': 1}"
14,random,48,601,"{'cx': 1440, 'u2': 714, 'cu1': 554, 'u1': 391, 'h': 361, 'ry': 244, 'u3': 239, 'rx': 168, 'cu3': 120, 'rzz': 114, 'ccx': 96, 's': 82, 't': 76, 'rz': 73, 'tdg': 70, 'crz': 62, 'cry': 60, 'crx': 59, 'x': 54, 'p': 52, 'swap': 50, 'measure': 48, 'cp': 47, 'cz': 45, 'ch': 43, 'sx': 42, 'rxx': 42, 'cswap': 40, 'cy': 32, 'y': 25, 'z': 20, 'u': 18, 'sdg': 17, 'sxdg': 15, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,8306,"{'cx': 27345, 'rz': 10215, 'sx': 4832, 'x': 421, 'measure': 48, 'barrier': 1}"
14,qft,19,39,"{'cp': 171, 'h': 19, 'measure': 19, 'swap': 9, 'barrier': 1}",-1,-1,{},-1,-1,{},27,532,"{'cx': 838, 'rz': 685, 'sx': 215, 'x': 26, 'measure': 19, 'barrier': 1}",127,491,"{'cx': 855, 'rz': 671, 'sx': 201, 'x': 35, 'measure': 19, 'barrier': 1}"
14,qpeinexact,28,83,"{'cp': 378, 'h': 54, 'measure': 27, 'swap': 13, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1038,"{'cx': 2073, 'rz': 1403, 'sx': 362, 'x': 54, 'measure': 27, 'barrier': 1}"
14,qnn,7,65,"{'cx': 90, 'p': 42, 'u2': 14, 'ry': 14, 'measure': 7, 'barrier': 1}",7,211,"{'cx': 188, 'rz': 139, 'sx': 68, 'measure': 7, 'x': 5, 'barrier': 1}",16,173,"{'cx': 180, 'rz': 119, 'sx': 58, 'measure': 7, 'x': 1, 'barrier': 1}",27,172,"{'cx': 180, 'rz': 119, 'sx': 58, 'measure': 7, 'x': 2, 'barrier': 1}",127,179,"{'cx': 182, 'rz': 122, 'sx': 61, 'measure': 7, 'x': 1, 'barrier': 1}"
15,su2random,50,202,"{'cx': 3675, 'u3': 200, 'measure': 50, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2349,"{'cx': 12172, 'rz': 4007, 'sx': 2670, 'x': 254, 'measure': 50, 'barrier': 1}"
15,twolocalrandom,31,126,"{'cx': 1395, 'ry': 124, 'measure': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,525,"{'cx': 3657, 'rz': 442, 'sx': 349, 'measure': 31, 'x': 13, 'barrier': 1}"
15,su2random,26,106,"{'cx': 975, 'u3': 104, 'measure': 26, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1222,"{'cx': 3435, 'rz': 1164, 'sx': 813, 'x': 54, 'measure': 26, 'barrier': 1}",127,944,"{'cx': 2935, 'rz': 1128, 'sx': 785, 'x': 61, 'measure': 26, 'barrier': 1}"
15,ae,42,246,"{'cp': 820, 'cx': 82, 'u': 42, 'measure': 42, 'u2': 41, 'u3': 41, 'h': 41, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1599,"{'cx': 3711, 'rz': 2963, 'sx': 953, 'x': 80, 'measure': 42, 'barrier': 1}"
15,twolocalrandom,41,166,"{'cx': 2460, 'ry': 164, 'measure': 41, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1954,"{'cx': 7734, 'rz': 3081, 'sx': 1981, 'x': 229, 'measure': 41, 'barrier': 1}"
15,random,46,583,"{'cx': 1382, 'u2': 674, 'cu1': 515, 'u1': 365, 'h': 302, 'u3': 259, 'ry': 233, 'rx': 164, 'rzz': 104, 'ccx': 86, 'cu3': 85, 't': 71, 'tdg': 70, 's': 67, 'rz': 52, 'crz': 52, 'cry': 51, 'x': 50, 'cy': 48, 'cz': 47, 'cswap': 47, 'measure': 46, 'p': 44, 'crx': 43, 'rxx': 41, 'sx': 40, 'cp': 40, 'ch': 38, 'swap': 34, 'y': 19, 'sdg': 18, 'z': 18, 'u': 12, 'sxdg': 7, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,7301,"{'cx': 24788, 'rz': 9643, 'sx': 4608, 'x': 404, 'measure': 46, 'barrier': 1}"
15,qftentangled,30,63,"{'cp': 435, 'h': 31, 'measure': 30, 'cx': 29, 'swap': 15, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,947,"{'rz': 2139, 'cx': 1979, 'sx': 979, 'x': 64, 'measure': 30, 'barrier': 1}"
15,qftentangled,42,87,"{'cp': 861, 'h': 43, 'measure': 42, 'cx': 41, 'swap': 21, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1460,"{'cx': 4079, 'rz': 2920, 'sx': 955, 'x': 140, 'measure': 42, 'barrier': 1}"
15,qnn,4,35,"{'cx': 27, 'p': 12, 'u2': 8, 'ry': 8, 'measure': 4, 'barrier': 1}",7,76,"{'rz': 47, 'cx': 38, 'sx': 28, 'measure': 4, 'barrier': 1}",16,77,"{'rz': 47, 'cx': 38, 'sx': 28, 'measure': 4, 'barrier': 1}",27,77,"{'rz': 47, 'cx': 38, 'sx': 28, 'measure': 4, 'barrier': 1}",127,77,"{'rz': 47, 'cx': 38, 'sx': 28, 'measure': 4, 'barrier': 1}"
15,ae,17,96,"{'cp': 120, 'cx': 32, 'u': 17, 'measure': 17, 'u2': 16, 'u3': 16, 'h': 16, 'barrier': 1}",-1,-1,{},-1,-1,{},27,549,"{'rz': 606, 'cx': 573, 'sx': 234, 'x': 21, 'measure': 17, 'barrier': 1}",127,544,"{'rz': 619, 'cx': 536, 'sx': 259, 'x': 17, 'measure': 17, 'barrier': 1}"
15,qpeinexact,26,77,"{'cp': 325, 'h': 50, 'measure': 25, 'swap': 12, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,986,"{'cx': 1786, 'rz': 1195, 'sx': 298, 'x': 43, 'measure': 25, 'barrier': 1}",127,1005,"{'cx': 1789, 'rz': 1222, 'sx': 314, 'x': 42, 'measure': 25, 'barrier': 1}"
15,qft,3,7,"{'h': 3, 'cp': 3, 'measure': 3, 'swap': 1, 'barrier': 1}",7,26,"{'cx': 12, 'rz': 11, 'sx': 3, 'measure': 3, 'barrier': 1}",16,26,"{'rz': 16, 'cx': 10, 'sx': 7, 'measure': 3, 'x': 2, 'barrier': 1}",27,26,"{'rz': 16, 'cx': 10, 'sx': 7, 'measure': 3, 'x': 2, 'barrier': 1}",127,26,"{'rz': 16, 'cx': 10, 'sx': 7, 'measure': 3, 'x': 2, 'barrier': 1}"
15,qpeexact,36,107,"{'cp': 630, 'h': 70, 'measure': 35, 'swap': 17, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1362,"{'cx': 3164, 'rz': 2393, 'sx': 787, 'x': 103, 'measure': 35, 'barrier': 1}"
15,qpeinexact,5,14,"{'cp': 10, 'h': 8, 'measure': 4, 'swap': 2, 'x': 1, 'barrier': 1}",7,71,"{'rz': 42, 'cx': 39, 'sx': 11, 'measure': 4, 'x': 1, 'barrier': 1}",16,69,"{'rz': 51, 'cx': 35, 'sx': 18, 'measure': 4, 'x': 2, 'barrier': 1}",27,65,"{'rz': 44, 'cx': 39, 'sx': 11, 'measure': 4, 'x': 1, 'barrier': 1}",127,65,"{'rz': 42, 'cx': 39, 'sx': 11, 'measure': 4, 'x': 3, 'barrier': 1}"
15,ghz,48,49,"{'measure': 48, 'cx': 47, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,51,"{'measure': 48, 'cx': 47, 'rz': 2, 'sx': 1, 'barrier': 1}"
15,qpeinexact,23,68,"{'cp': 253, 'h': 44, 'measure': 22, 'swap': 11, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,896,"{'cx': 1354, 'rz': 1082, 'sx': 330, 'x': 40, 'measure': 22, 'barrier': 1}",127,795,"{'cx': 1446, 'rz': 895, 'sx': 198, 'x': 29, 'measure': 22, 'barrier': 1}"
15,su2random,40,162,"{'cx': 2340, 'u3': 160, 'measure': 40, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1424,"{'cx': 6924, 'rz': 2788, 'sx': 1732, 'x': 175, 'measure': 40, 'barrier': 1}"
15,random,21,220,"{'cx': 254, 'u2': 128, 'cu1': 95, 'u1': 67, 'h': 57, 'u3': 55, 'ry': 46, 'rx': 24, 'measure': 21, 'cry': 16, 't': 16, 'cu3': 16, 's': 15, 'rz': 15, 'cswap': 15, 'rzz': 14, 'ccx': 14, 'crx': 13, 'swap': 13, 'sx': 12, 'tdg': 12, 'p': 11, 'crz': 10, 'x': 10, 'cp': 10, 'cy': 9, 'ch': 8, 'sdg': 6, 'rxx': 6, 'cz': 5, 'z': 3, 'u': 2, 'sxdg': 2, 'y': 2, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1689,"{'cx': 3031, 'rz': 1925, 'sx': 951, 'x': 87, 'measure': 21, 'barrier': 1}",127,1744,"{'cx': 3048, 'rz': 1860, 'sx': 904, 'x': 88, 'measure': 21, 'barrier': 1}"
15,dj,8,10,"{'u2': 11, 'cx': 7, 'measure': 7, 'h': 4, 'barrier': 1}",-1,-1,{},16,25,"{'rz': 25, 'sx': 15, 'cx': 15, 'measure': 7, 'barrier': 1}",27,27,"{'rz': 28, 'sx': 17, 'cx': 13, 'measure': 7, 'x': 1, 'barrier': 1}",127,33,"{'rz': 30, 'cx': 17, 'sx': 16, 'measure': 7, 'x': 1, 'barrier': 1}"
15,qpeexact,5,14,"{'cp': 10, 'h': 8, 'measure': 4, 'swap': 2, 'x': 1, 'barrier': 1}",7,69,"{'rz': 39, 'cx': 38, 'sx': 11, 'measure': 4, 'x': 1, 'barrier': 1}",16,65,"{'rz': 42, 'cx': 36, 'sx': 14, 'measure': 4, 'x': 2, 'barrier': 1}",27,62,"{'rz': 40, 'cx': 38, 'sx': 11, 'measure': 4, 'x': 2, 'barrier': 1}",127,63,"{'rz': 40, 'cx': 36, 'sx': 15, 'measure': 4, 'x': 2, 'barrier': 1}"
15,dj,5,7,"{'u2': 7, 'cx': 4, 'measure': 4, 'h': 2, 'barrier': 1}",7,16,"{'rz': 17, 'sx': 10, 'cx': 5, 'measure': 4, 'x': 2, 'barrier': 1}",16,14,"{'rz': 14, 'sx': 9, 'cx': 7, 'measure': 4, 'barrier': 1}",27,13,"{'rz': 14, 'sx': 9, 'cx': 7, 'measure': 4, 'barrier': 1}",127,14,"{'rz': 15, 'sx': 9, 'cx': 7, 'measure': 4, 'barrier': 1}"
15,realamprandom,32,130,"{'cx': 1488, 'ry': 128, 'measure': 32, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1169,"{'cx': 4307, 'rz': 2020, 'sx': 1272, 'x': 115, 'measure': 32, 'barrier': 1}"
15,ghz,4,5,"{'measure': 4, 'cx': 3, 'h': 1, 'barrier': 1}",7,7,"{'measure': 4, 'cx': 3, 'rz': 2, 'sx': 1, 'barrier': 1}",16,7,"{'measure': 4, 'cx': 3, 'rz': 2, 'sx': 1, 'barrier': 1}",27,7,"{'measure': 4, 'cx': 3, 'rz': 2, 'sx': 1, 'barrier': 1}",127,7,"{'measure': 4, 'cx': 3, 'rz': 2, 'sx': 1, 'barrier': 1}"
15,ghz,46,47,"{'measure': 46, 'cx': 45, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,49,"{'measure': 46, 'cx': 45, 'rz': 2, 'sx': 1, 'barrier': 1}"
15,su2random,33,134,"{'cx': 1584, 'u3': 132, 'measure': 33, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1364,"{'cx': 4606, 'rz': 2104, 'sx': 1370, 'x': 90, 'measure': 33, 'barrier': 1}"
15,qpeinexact,34,101,"{'cp': 561, 'h': 66, 'measure': 33, 'swap': 16, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1161,"{'cx': 2983, 'rz': 1875, 'sx': 507, 'x': 63, 'measure': 33, 'barrier': 1}"
15,qpeinexact,28,83,"{'cp': 378, 'h': 54, 'measure': 27, 'swap': 13, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1038,"{'cx': 2073, 'rz': 1403, 'sx': 362, 'x': 54, 'measure': 27, 'barrier': 1}"
15,qnn,23,225,"{'cx': 1034, 'p': 506, 'u2': 46, 'ry': 46, 'measure': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},27,744,"{'cx': 2046, 'rz': 1622, 'sx': 746, 'x': 119, 'measure': 23, 'barrier': 1}",127,883,"{'cx': 2168, 'rz': 1472, 'sx': 657, 'x': 90, 'measure': 23, 'barrier': 1}"
15,dj,36,38,"{'h': 40, 'cx': 35, 'measure': 35, 'u2': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,163,"{'rz': 141, 'cx': 123, 'sx': 78, 'measure': 35, 'x': 7, 'barrier': 1}"
15,qftentangled,11,25,"{'cp': 55, 'h': 12, 'measure': 11, 'cx': 10, 'swap': 5, 'barrier': 1}",-1,-1,{},16,259,"{'cx': 290, 'rz': 204, 'sx': 60, 'measure': 11, 'x': 7, 'barrier': 1}",27,272,"{'cx': 275, 'rz': 242, 'sx': 92, 'x': 16, 'measure': 11, 'barrier': 1}",127,235,"{'cx': 271, 'rz': 240, 'sx': 84, 'x': 14, 'measure': 11, 'barrier': 1}"
15,ghz,14,15,"{'measure': 14, 'cx': 13, 'h': 1, 'barrier': 1}",-1,-1,{},16,28,"{'cx': 17, 'measure': 14, 'rz': 9, 'sx': 5, 'barrier': 1}",27,17,"{'measure': 14, 'cx': 13, 'rz': 2, 'sx': 1, 'barrier': 1}",127,17,"{'measure': 14, 'cx': 13, 'rz': 2, 'sx': 1, 'barrier': 1}"
15,qft,7,15,"{'cp': 21, 'h': 7, 'measure': 7, 'swap': 3, 'barrier': 1}",7,112,"{'cx': 93, 'rz': 75, 'sx': 19, 'measure': 7, 'x': 3, 'barrier': 1}",16,102,"{'cx': 98, 'rz': 72, 'sx': 15, 'measure': 7, 'x': 4, 'barrier': 1}",27,103,"{'cx': 98, 'rz': 74, 'sx': 15, 'measure': 7, 'x': 3, 'barrier': 1}",127,112,"{'cx': 93, 'rz': 75, 'sx': 19, 'measure': 7, 'x': 3, 'barrier': 1}"
15,ae,38,222,"{'cp': 666, 'cx': 74, 'u': 38, 'measure': 38, 'u2': 37, 'u3': 37, 'h': 37, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1545,"{'cx': 3200, 'rz': 2353, 'sx': 712, 'x': 92, 'measure': 38, 'barrier': 1}"
15,qpeexact,19,56,"{'cp': 171, 'h': 36, 'measure': 18, 'swap': 9, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,692,"{'cx': 1007, 'rz': 631, 'sx': 141, 'x': 23, 'measure': 18, 'barrier': 1}",127,609,"{'cx': 946, 'rz': 651, 'sx': 163, 'x': 21, 'measure': 18, 'barrier': 1}"
15,ghz,29,30,"{'measure': 29, 'cx': 28, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,32,"{'measure': 29, 'cx': 28, 'rz': 2, 'sx': 1, 'barrier': 1}"
15,ae,45,264,"{'cp': 946, 'cx': 88, 'u': 45, 'measure': 45, 'u2': 44, 'u3': 44, 'h': 44, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1956,"{'cx': 4325, 'rz': 3252, 'sx': 1034, 'x': 87, 'measure': 45, 'barrier': 1}"
16,ghz,33,34,"{'measure': 33, 'cx': 32, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,36,"{'measure': 33, 'cx': 32, 'rz': 2, 'sx': 1, 'barrier': 1}"
16,ae,19,108,"{'cp': 153, 'cx': 36, 'u': 19, 'measure': 19, 'u2': 18, 'u3': 18, 'h': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},27,625,"{'rz': 756, 'cx': 715, 'sx': 305, 'x': 30, 'measure': 19, 'barrier': 1}",127,511,"{'rz': 752, 'cx': 705, 'sx': 301, 'measure': 19, 'x': 16, 'barrier': 1}"
16,ae,42,246,"{'cp': 820, 'cx': 82, 'u': 42, 'measure': 42, 'u2': 41, 'u3': 41, 'h': 41, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1599,"{'cx': 3711, 'rz': 2963, 'sx': 953, 'x': 80, 'measure': 42, 'barrier': 1}"
16,ghz,36,37,"{'measure': 36, 'cx': 35, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,39,"{'measure': 36, 'cx': 35, 'rz': 2, 'sx': 1, 'barrier': 1}"
16,qftentangled,40,83,"{'cp': 780, 'h': 41, 'measure': 40, 'cx': 39, 'swap': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1049,"{'cx': 3440, 'rz': 2732, 'sx': 889, 'x': 74, 'measure': 40, 'barrier': 1}"
16,qpeinexact,50,149,"{'cp': 1225, 'h': 98, 'measure': 49, 'swap': 24, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1875,"{'cx': 5750, 'rz': 4903, 'sx': 1952, 'x': 147, 'measure': 49, 'barrier': 1}"
16,ae,16,90,"{'cp': 105, 'cx': 30, 'u': 16, 'measure': 16, 'u2': 15, 'u3': 15, 'h': 15, 'barrier': 1}",-1,-1,{},16,488,"{'rz': 533, 'cx': 483, 'sx': 210, 'measure': 16, 'x': 15, 'barrier': 1}",27,496,"{'cx': 498, 'rz': 487, 'sx': 172, 'measure': 16, 'x': 14, 'barrier': 1}",127,504,"{'rz': 481, 'cx': 471, 'sx': 171, 'x': 20, 'measure': 16, 'barrier': 1}"
16,qnn,30,295,"{'cx': 1769, 'p': 870, 'u2': 60, 'ry': 60, 'measure': 30, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,917,"{'cx': 3634, 'rz': 2642, 'sx': 1327, 'x': 73, 'measure': 30, 'barrier': 1}"
16,ae,14,78,"{'cp': 78, 'cx': 26, 'u': 14, 'measure': 14, 'u2': 13, 'u3': 13, 'h': 13, 'barrier': 1}",-1,-1,{},16,392,"{'rz': 447, 'cx': 323, 'sx': 220, 'x': 20, 'measure': 14, 'barrier': 1}",27,403,"{'rz': 422, 'cx': 362, 'sx': 186, 'x': 15, 'measure': 14, 'barrier': 1}",127,383,"{'rz': 479, 'cx': 307, 'sx': 256, 'measure': 14, 'x': 7, 'barrier': 1}"
16,su2random,20,82,"{'cx': 570, 'u3': 80, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,400,"{'cx': 1412, 'rz': 457, 'sx': 350, 'measure': 20, 'x': 16, 'barrier': 1}",127,410,"{'cx': 1556, 'sx': 160, 'rz': 160, 'measure': 20, 'barrier': 1}"
16,ghz,27,28,"{'measure': 27, 'cx': 26, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,83,"{'cx': 57, 'measure': 27, 'rz': 24, 'sx': 17, 'barrier': 1}",127,30,"{'measure': 27, 'cx': 26, 'rz': 2, 'sx': 1, 'barrier': 1}"
16,twolocalrandom,22,90,"{'cx': 693, 'ry': 88, 'measure': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},27,526,"{'cx': 1880, 'rz': 751, 'sx': 515, 'x': 32, 'measure': 22, 'barrier': 1}",127,481,"{'cx': 2069, 'rz': 347, 'sx': 277, 'measure': 22, 'x': 13, 'barrier': 1}"
16,realamprandom,31,126,"{'cx': 1395, 'ry': 124, 'measure': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,926,"{'cx': 3916, 'rz': 1905, 'sx': 1248, 'x': 88, 'measure': 31, 'barrier': 1}"
16,su2random,4,18,"{'cx': 18, 'u3': 16, 'measure': 4, 'barrier': 1}",7,55,"{'sx': 32, 'rz': 32, 'cx': 30, 'measure': 4, 'barrier': 1}",16,61,"{'sx': 32, 'rz': 32, 'cx': 32, 'measure': 4, 'barrier': 1}",27,55,"{'sx': 32, 'rz': 32, 'cx': 30, 'measure': 4, 'barrier': 1}",127,67,"{'cx': 34, 'sx': 32, 'rz': 32, 'measure': 4, 'barrier': 1}"
16,qft,50,101,"{'cp': 1225, 'h': 50, 'measure': 50, 'swap': 25, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1714,"{'cx': 5329, 'rz': 5028, 'sx': 2288, 'x': 137, 'measure': 50, 'barrier': 1}"
16,qpeinexact,31,92,"{'cp': 465, 'h': 60, 'measure': 30, 'swap': 15, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1201,"{'cx': 2560, 'rz': 1689, 'sx': 490, 'x': 76, 'measure': 30, 'barrier': 1}"
16,dj,24,26,"{'h': 24, 'u2': 23, 'cx': 23, 'measure': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},27,93,"{'rz': 86, 'cx': 73, 'sx': 49, 'measure': 23, 'x': 3, 'barrier': 1}",127,96,"{'rz': 86, 'cx': 70, 'sx': 48, 'measure': 23, 'x': 1, 'barrier': 1}"
16,su2random,17,70,"{'cx': 408, 'u3': 68, 'measure': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},27,295,"{'cx': 1063, 'rz': 208, 'sx': 174, 'measure': 17, 'x': 4, 'barrier': 1}",127,388,"{'cx': 1155, 'rz': 292, 'sx': 234, 'measure': 17, 'x': 13, 'barrier': 1}"
16,qft,46,93,"{'cp': 1035, 'h': 46, 'measure': 46, 'swap': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1361,"{'cx': 4286, 'rz': 3801, 'sx': 1546, 'x': 169, 'measure': 46, 'barrier': 1}"
16,ghz,21,22,"{'measure': 21, 'cx': 20, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,24,"{'measure': 21, 'cx': 20, 'rz': 2, 'sx': 1, 'barrier': 1}",127,24,"{'measure': 21, 'cx': 20, 'rz': 2, 'sx': 1, 'barrier': 1}"
16,qft,24,49,"{'cp': 276, 'h': 24, 'measure': 24, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,756,"{'cx': 1315, 'rz': 1150, 'sx': 440, 'x': 40, 'measure': 24, 'barrier': 1}",127,649,"{'cx': 1377, 'rz': 1014, 'sx': 264, 'x': 43, 'measure': 24, 'barrier': 1}"
