subset,algorithm,original_width,original_depth,original_gates,ibmq7_width,ibmq7_depth,ibmq7_gates,ibmq16_width,ibmq16_depth,ibmq16_gates,ibmq27_width,ibmq27_depth,ibmq27_gates,ibmq127_width,ibmq127_depth,ibmq127_gates
11,ae,40,234,"{'cp': 741, 'cx': 78, 'u': 40, 'measure': 40, 'u2': 39, 'u3': 39, 'h': 39, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1499,"{'rz': 3555, 'cx': 3175, 'sx': 1562, 'x': 80, 'measure': 40, 'barrier': 1}"
11,dj,27,29,"{'u2': 27, 'h': 26, 'cx': 26, 'measure': 26, 'barrier': 1}",-1,-1,{},-1,-1,{},27,119,"{'rz': 101, 'cx': 94, 'sx': 56, 'measure': 26, 'x': 2, 'barrier': 1}",127,116,"{'rz': 103, 'cx': 77, 'sx': 57, 'measure': 26, 'x': 6, 'barrier': 1}"
11,qpeexact,39,116,"{'cp': 741, 'h': 76, 'measure': 38, 'swap': 19, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1584,"{'cx': 3714, 'rz': 2720, 'sx': 913, 'x': 114, 'measure': 38, 'barrier': 1}"
11,qftentangled,2,7,"{'h': 3, 'measure': 2, 'cx': 1, 'cp': 1, 'swap': 1, 'barrier': 1}",7,11,"{'rz': 7, 'sx': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",16,13,"{'rz': 7, 'sx': 5, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}",27,13,"{'rz': 7, 'sx': 5, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}",127,13,"{'rz': 7, 'sx': 5, 'cx': 2, 'measure': 2, 'x': 1, 'barrier': 1}"
11,qftentangled,32,67,"{'cp': 496, 'h': 33, 'measure': 32, 'cx': 31, 'swap': 16, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,925,"{'cx': 2336, 'rz': 1981, 'sx': 705, 'x': 79, 'measure': 32, 'barrier': 1}"
11,qftentangled,33,69,"{'cp': 528, 'h': 34, 'measure': 33, 'cx': 32, 'swap': 16, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,683,"{'cx': 2567, 'rz': 1520, 'sx': 174, 'measure': 33, 'x': 16, 'barrier': 1}"
11,qft,49,99,"{'cp': 1176, 'h': 49, 'measure': 49, 'swap': 24, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1331,"{'cx': 5006, 'rz': 3787, 'sx': 1277, 'x': 149, 'measure': 49, 'barrier': 1}"
11,qftentangled,19,41,"{'cp': 171, 'h': 20, 'measure': 19, 'cx': 18, 'swap': 9, 'barrier': 1}",-1,-1,{},-1,-1,{},27,362,"{'cx': 933, 'rz': 530, 'sx': 28, 'measure': 19, 'x': 2, 'barrier': 1}",127,369,"{'cx': 903, 'rz': 604, 'sx': 92, 'measure': 19, 'x': 16, 'barrier': 1}"
11,twolocalrandom,18,74,"{'cx': 459, 'ry': 72, 'measure': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},27,414,"{'cx': 1060, 'rz': 708, 'sx': 486, 'x': 39, 'measure': 18, 'barrier': 1}",127,643,"{'cx': 1429, 'rz': 521, 'sx': 377, 'x': 26, 'measure': 18, 'barrier': 1}"
11,qft,20,41,"{'cp': 190, 'h': 20, 'measure': 20, 'swap': 10, 'barrier': 1}",-1,-1,{},-1,-1,{},27,504,"{'cx': 992, 'rz': 692, 'sx': 180, 'x': 27, 'measure': 20, 'barrier': 1}",127,476,"{'cx': 903, 'rz': 817, 'sx': 304, 'x': 38, 'measure': 20, 'barrier': 1}"
11,qftentangled,9,21,"{'cp': 36, 'h': 10, 'measure': 9, 'cx': 8, 'swap': 4, 'barrier': 1}",-1,-1,{},16,187,"{'cx': 196, 'rz': 124, 'sx': 26, 'measure': 9, 'x': 4, 'barrier': 1}",27,186,"{'cx': 176, 'rz': 147, 'sx': 50, 'x': 10, 'measure': 9, 'barrier': 1}",127,179,"{'cx': 175, 'rz': 151, 'sx': 54, 'x': 10, 'measure': 9, 'barrier': 1}"
11,random,25,266,"{'cx': 369, 'u2': 183, 'cu1': 119, 'u1': 116, 'h': 102, 'u3': 93, 'ry': 80, 'rx': 35, 'ccx': 28, 'cu3': 27, 'measure': 25, 's': 24, 'rzz': 22, 'tdg': 20, 't': 18, 'cp': 18, 'cry': 17, 'cy': 16, 'sx': 15, 'crx': 15, 'swap': 14, 'ch': 12, 'rxx': 12, 'crz': 12, 'x': 11, 'rz': 11, 'cswap': 10, 'u': 7, 'p': 7, 'cz': 7, 'sdg': 6, 'sxdg': 4, 'z': 3, 'y': 3, 'barrier': 1}",-1,-1,{},-1,-1,{},27,2106,"{'cx': 4413, 'rz': 2610, 'sx': 1263, 'x': 131, 'measure': 25, 'barrier': 1}",127,2150,"{'cx': 4566, 'rz': 2646, 'sx': 1294, 'x': 142, 'measure': 25, 'barrier': 1}"
11,qpeinexact,28,83,"{'cp': 378, 'h': 54, 'measure': 27, 'swap': 13, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1038,"{'cx': 2073, 'rz': 1403, 'sx': 362, 'x': 54, 'measure': 27, 'barrier': 1}"
11,su2random,16,66,"{'cx': 360, 'u3': 64, 'measure': 16, 'barrier': 1}",-1,-1,{},16,595,"{'cx': 1166, 'rz': 479, 'sx': 344, 'measure': 16, 'x': 9, 'barrier': 1}",27,616,"{'cx': 1167, 'rz': 424, 'sx': 321, 'measure': 16, 'x': 15, 'barrier': 1}",127,451,"{'cx': 1036, 'rz': 393, 'sx': 283, 'measure': 16, 'x': 12, 'barrier': 1}"
11,ae,49,288,"{'cp': 1128, 'cx': 96, 'u': 49, 'measure': 49, 'u2': 48, 'u3': 48, 'h': 48, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1402,"{'cx': 4542, 'rz': 3826, 'sx': 1434, 'x': 69, 'measure': 49, 'barrier': 1}"
11,twolocalrandom,8,34,"{'cx': 84, 'ry': 32, 'measure': 8, 'barrier': 1}",-1,-1,{},16,188,"{'cx': 221, 'rz': 106, 'sx': 87, 'measure': 8, 'x': 3, 'barrier': 1}",27,221,"{'cx': 226, 'rz': 112, 'sx': 97, 'measure': 8, 'x': 5, 'barrier': 1}",127,211,"{'cx': 233, 'rz': 92, 'sx': 83, 'measure': 8, 'x': 2, 'barrier': 1}"
11,realamprandom,42,170,"{'cx': 2583, 'ry': 168, 'measure': 42, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1364,"{'cx': 7841, 'rz': 2943, 'sx': 1894, 'x': 181, 'measure': 42, 'barrier': 1}"
11,random,50,605,"{'cx': 1538, 'u2': 761, 'cu1': 584, 'h': 390, 'u1': 390, 'u3': 274, 'ry': 271, 'rx': 151, 'ccx': 124, 'rzz': 108, 'cu3': 102, 'rz': 95, 't': 78, 'tdg': 77, 's': 75, 'cry': 61, 'swap': 60, 'crx': 59, 'cswap': 59, 'crz': 58, 'sx': 56, 'x': 56, 'cz': 50, 'cp': 50, 'measure': 50, 'cy': 48, 'ch': 44, 'p': 39, 'rxx': 38, 'u': 20, 'sxdg': 20, 'y': 19, 'z': 18, 'sdg': 16, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,8961,"{'cx': 30742, 'rz': 11098, 'sx': 5181, 'x': 474, 'measure': 50, 'barrier': 1}"
11,realamprandom,6,26,"{'cx': 45, 'ry': 24, 'measure': 6, 'barrier': 1}",7,110,"{'cx': 90, 'rz': 74, 'sx': 63, 'measure': 6, 'x': 2, 'barrier': 1}",16,118,"{'cx': 94, 'rz': 81, 'sx': 69, 'measure': 6, 'x': 2, 'barrier': 1}",27,117,"{'cx': 102, 'rz': 61, 'sx': 54, 'measure': 6, 'x': 2, 'barrier': 1}",127,115,"{'cx': 94, 'rz': 80, 'sx': 67, 'measure': 6, 'x': 4, 'barrier': 1}"
11,random,48,601,"{'cx': 1440, 'u2': 714, 'cu1': 554, 'u1': 391, 'h': 361, 'ry': 244, 'u3': 239, 'rx': 168, 'cu3': 120, 'rzz': 114, 'ccx': 96, 's': 82, 't': 76, 'rz': 73, 'tdg': 70, 'crz': 62, 'cry': 60, 'crx': 59, 'x': 54, 'p': 52, 'swap': 50, 'measure': 48, 'cp': 47, 'cz': 45, 'ch': 43, 'sx': 42, 'rxx': 42, 'cswap': 40, 'cy': 32, 'y': 25, 'z': 20, 'u': 18, 'sdg': 17, 'sxdg': 15, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,8306,"{'cx': 27345, 'rz': 10215, 'sx': 4832, 'x': 421, 'measure': 48, 'barrier': 1}"
11,twolocalrandom,7,30,"{'cx': 63, 'ry': 28, 'measure': 7, 'barrier': 1}",7,171,"{'cx': 147, 'rz': 114, 'sx': 85, 'measure': 7, 'x': 4, 'barrier': 1}",16,167,"{'cx': 153, 'rz': 139, 'sx': 107, 'measure': 7, 'x': 5, 'barrier': 1}",27,162,"{'cx': 142, 'rz': 108, 'sx': 88, 'measure': 7, 'x': 5, 'barrier': 1}",127,169,"{'cx': 168, 'rz': 75, 'sx': 68, 'measure': 7, 'x': 1, 'barrier': 1}"
11,realamprandom,48,194,"{'cx': 3384, 'ry': 192, 'measure': 48, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1890,"{'cx': 9798, 'rz': 6702, 'sx': 4063, 'x': 405, 'measure': 48, 'barrier': 1}"
11,qnn,35,345,"{'cx': 2414, 'p': 1190, 'u2': 70, 'ry': 70, 'measure': 35, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1054,"{'rz': 4618, 'cx': 4583, 'sx': 2561, 'x': 148, 'measure': 35, 'barrier': 1}"
11,su2random,37,150,"{'cx': 1998, 'u3': 148, 'measure': 37, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1416,"{'cx': 5952, 'rz': 2254, 'sx': 1471, 'x': 146, 'measure': 37, 'barrier': 1}"
11,ae,4,18,"{'cx': 6, 'u': 4, 'measure': 4, 'u2': 3, 'u3': 3, 'h': 3, 'cp': 3, 'barrier': 1}",7,44,"{'rz': 30, 'sx': 19, 'cx': 14, 'measure': 4, 'x': 2, 'barrier': 1}",16,56,"{'rz': 31, 'sx': 20, 'cx': 18, 'measure': 4, 'barrier': 1}",27,56,"{'rz': 31, 'sx': 20, 'cx': 18, 'measure': 4, 'barrier': 1}",127,43,"{'rz': 26, 'cx': 16, 'sx': 15, 'measure': 4, 'x': 1, 'barrier': 1}"
11,qft,2,5,"{'h': 2, 'measure': 2, 'cp': 1, 'swap': 1, 'barrier': 1}",7,13,"{'rz': 10, 'sx': 5, 'cx': 3, 'measure': 2, 'x': 1, 'barrier': 1}",16,12,"{'rz': 8, 'sx': 5, 'cx': 3, 'measure': 2, 'barrier': 1}",27,13,"{'rz': 10, 'sx': 5, 'cx': 3, 'measure': 2, 'x': 1, 'barrier': 1}",127,12,"{'rz': 8, 'sx': 5, 'cx': 3, 'measure': 2, 'barrier': 1}"
11,su2random,3,14,"{'u3': 12, 'cx': 9, 'measure': 3, 'barrier': 1}",7,38,"{'sx': 24, 'rz': 24, 'cx': 17, 'measure': 3, 'barrier': 1}",16,38,"{'sx': 24, 'rz': 24, 'cx': 17, 'measure': 3, 'barrier': 1}",27,42,"{'rz': 31, 'sx': 27, 'cx': 15, 'measure': 3, 'x': 2, 'barrier': 1}",127,43,"{'rz': 30, 'sx': 27, 'cx': 17, 'measure': 3, 'barrier': 1}"
11,dj,25,27,"{'h': 26, 'cx': 24, 'measure': 24, 'u2': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},27,106,"{'rz': 93, 'cx': 76, 'sx': 53, 'measure': 24, 'x': 6, 'barrier': 1}",127,113,"{'rz': 95, 'cx': 72, 'sx': 53, 'measure': 24, 'x': 7, 'barrier': 1}"
11,random,9,53,"{'cx': 34, 'u3': 19, 'u2': 18, 'h': 11, 'measure': 9, 'ry': 7, 'cu1': 7, 'cu3': 6, 'u1': 6, 'crz': 5, 'tdg': 4, 't': 4, 'p': 4, 's': 3, 'rx': 3, 'ccx': 3, 'sx': 2, 'crx': 2, 'x': 2, 'sxdg': 2, 'rzz': 2, 'swap': 2, 'ch': 2, 'sdg': 1, 'cz': 1, 'rxx': 1, 'u': 1, 'cry': 1, 'cy': 1, 'barrier': 1}",-1,-1,{},16,273,"{'cx': 261, 'rz': 258, 'sx': 133, 'x': 13, 'measure': 9, 'barrier': 1}",27,279,"{'rz': 280, 'cx': 250, 'sx': 153, 'x': 11, 'measure': 9, 'barrier': 1}",127,287,"{'cx': 265, 'rz': 243, 'sx': 119, 'x': 13, 'measure': 9, 'barrier': 1}"
11,twolocalrandom,4,18,"{'cx': 18, 'ry': 16, 'measure': 4, 'barrier': 1}",7,65,"{'rz': 35, 'sx': 35, 'cx': 32, 'measure': 4, 'x': 1, 'barrier': 1}",16,54,"{'sx': 32, 'rz': 30, 'cx': 30, 'measure': 4, 'barrier': 1}",27,60,"{'sx': 32, 'cx': 32, 'rz': 30, 'measure': 4, 'barrier': 1}",127,60,"{'sx': 32, 'cx': 32, 'rz': 30, 'measure': 4, 'barrier': 1}"
11,qpeinexact,29,86,"{'cp': 406, 'h': 56, 'measure': 28, 'swap': 14, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1148,"{'cx': 2213, 'rz': 1517, 'sx': 431, 'x': 72, 'measure': 28, 'barrier': 1}"
11,su2random,19,78,"{'cx': 513, 'u3': 76, 'measure': 19, 'barrier': 1}",-1,-1,{},-1,-1,{},27,458,"{'cx': 1563, 'rz': 248, 'sx': 207, 'measure': 19, 'x': 5, 'barrier': 1}",127,426,"{'cx': 1438, 'rz': 430, 'sx': 307, 'x': 23, 'measure': 19, 'barrier': 1}"
11,qft,25,51,"{'cp': 300, 'h': 25, 'measure': 25, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,740,"{'cx': 1469, 'rz': 1129, 'sx': 343, 'x': 61, 'measure': 25, 'barrier': 1}",127,449,"{'cx': 1401, 'rz': 1071, 'sx': 309, 'x': 26, 'measure': 25, 'barrier': 1}"
11,random,18,161,"{'cx': 196, 'u2': 106, 'cu1': 67, 'h': 56, 'u1': 50, 'u3': 38, 'ry': 26, 'rx': 21, 'measure': 18, 'cu3': 14, 'rzz': 14, 'rz': 13, 's': 12, 'tdg': 12, 't': 12, 'ccx': 11, 'cry': 10, 'swap': 10, 'ch': 9, 'cz': 8, 'sx': 7, 'crz': 7, 'x': 7, 'crx': 7, 'cp': 6, 'cy': 6, 'cswap': 5, 'u': 4, 'p': 4, 'rxx': 3, 'sxdg': 2, 'y': 2, 'z': 2, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1174,"{'cx': 2076, 'rz': 1303, 'sx': 630, 'x': 54, 'measure': 18, 'barrier': 1}",127,1135,"{'cx': 1954, 'rz': 1354, 'sx': 668, 'x': 45, 'measure': 18, 'barrier': 1}"
11,ghz,50,51,"{'measure': 50, 'cx': 49, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,53,"{'measure': 50, 'cx': 49, 'rz': 2, 'sx': 1, 'barrier': 1}"
11,ghz,28,29,"{'measure': 28, 'cx': 27, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,31,"{'measure': 28, 'cx': 27, 'rz': 2, 'sx': 1, 'barrier': 1}"
11,qpeexact,20,59,"{'cp': 190, 'h': 38, 'measure': 19, 'swap': 9, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,690,"{'cx': 1048, 'rz': 734, 'sx': 195, 'x': 28, 'measure': 19, 'barrier': 1}",127,686,"{'cx': 1038, 'rz': 813, 'sx': 244, 'x': 39, 'measure': 19, 'barrier': 1}"
11,random,11,92,"{'cx': 79, 'u2': 36, 'h': 28, 'u1': 22, 'cu1': 21, 'ry': 15, 'u3': 14, 'measure': 11, 'tdg': 7, 't': 7, 'cu3': 6, 'rx': 5, 'swap': 4, 's': 4, 'crx': 4, 'ccx': 4, 'cswap': 4, 'crz': 3, 'sx': 2, 'x': 2, 'y': 2, 'rzz': 2, 'rz': 1, 'cry': 1, 'sxdg': 1, 'sdg': 1, 'cy': 1, 'u': 1, 'cz': 1, 'cp': 1, 'barrier': 1}",-1,-1,{},16,375,"{'cx': 496, 'rz': 442, 'sx': 218, 'x': 20, 'measure': 11, 'barrier': 1}",27,510,"{'cx': 495, 'rz': 458, 'sx': 230, 'x': 32, 'measure': 11, 'barrier': 1}",127,375,"{'cx': 509, 'rz': 441, 'sx': 214, 'x': 24, 'measure': 11, 'barrier': 1}"
11,qnn,50,495,"{'cx': 4949, 'p': 2450, 'u2': 100, 'ry': 100, 'measure': 50, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1538,"{'rz': 10720, 'cx': 9000, 'sx': 6434, 'x': 143, 'measure': 50, 'barrier': 1}"
11,dj,10,12,"{'u2': 13, 'cx': 9, 'measure': 9, 'h': 6, 'barrier': 1}",-1,-1,{},16,34,"{'rz': 37, 'sx': 21, 'cx': 16, 'measure': 9, 'x': 4, 'barrier': 1}",27,41,"{'rz': 37, 'sx': 22, 'cx': 18, 'measure': 9, 'x': 3, 'barrier': 1}",127,37,"{'rz': 33, 'cx': 25, 'sx': 19, 'measure': 9, 'barrier': 1}"
11,qnn,3,25,"{'cx': 14, 'u2': 6, 'p': 6, 'ry': 6, 'measure': 3, 'barrier': 1}",7,52,"{'rz': 34, 'sx': 22, 'cx': 22, 'measure': 3, 'barrier': 1}",16,52,"{'rz': 32, 'sx': 22, 'cx': 22, 'measure': 3, 'barrier': 1}",27,50,"{'rz': 34, 'sx': 22, 'cx': 20, 'measure': 3, 'barrier': 1}",127,52,"{'rz': 32, 'sx': 22, 'cx': 22, 'measure': 3, 'barrier': 1}"
11,qnn,17,165,"{'cx': 560, 'p': 272, 'u2': 34, 'ry': 34, 'measure': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},27,597,"{'cx': 1098, 'rz': 845, 'sx': 375, 'x': 63, 'measure': 17, 'barrier': 1}",127,647,"{'cx': 1140, 'rz': 812, 'sx': 355, 'x': 64, 'measure': 17, 'barrier': 1}"
11,qpeinexact,33,98,"{'cp': 528, 'h': 64, 'measure': 32, 'swap': 16, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1053,"{'cx': 2644, 'rz': 2192, 'sx': 796, 'x': 77, 'measure': 32, 'barrier': 1}"
11,realamprandom,34,138,"{'cx': 1683, 'ry': 136, 'measure': 34, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1139,"{'cx': 5084, 'rz': 2759, 'sx': 1702, 'x': 162, 'measure': 34, 'barrier': 1}"
11,qftentangled,28,59,"{'cp': 378, 'h': 29, 'measure': 28, 'cx': 27, 'swap': 14, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,728,"{'cx': 1736, 'rz': 1539, 'sx': 585, 'x': 71, 'measure': 28, 'barrier': 1}"
11,dj,6,8,"{'u2': 7, 'cx': 5, 'measure': 5, 'h': 4, 'barrier': 1}",7,18,"{'rz': 19, 'sx': 11, 'cx': 9, 'measure': 5, 'barrier': 1}",16,15,"{'rz': 19, 'sx': 11, 'cx': 11, 'measure': 5, 'barrier': 1}",27,17,"{'rz': 19, 'sx': 11, 'cx': 9, 'measure': 5, 'barrier': 1}",127,19,"{'rz': 18, 'sx': 11, 'cx': 11, 'measure': 5, 'barrier': 1}"
11,ghz,17,18,"{'measure': 17, 'cx': 16, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,20,"{'measure': 17, 'cx': 16, 'rz': 2, 'sx': 1, 'barrier': 1}",127,20,"{'measure': 17, 'cx': 16, 'rz': 2, 'sx': 1, 'barrier': 1}"
11,realamprandom,16,66,"{'cx': 360, 'ry': 64, 'measure': 16, 'barrier': 1}",-1,-1,{},16,543,"{'cx': 1207, 'rz': 368, 'sx': 270, 'measure': 16, 'x': 7, 'barrier': 1}",27,505,"{'cx': 1099, 'rz': 428, 'sx': 314, 'x': 24, 'measure': 16, 'barrier': 1}",127,574,"{'cx': 1218, 'rz': 430, 'sx': 314, 'x': 17, 'measure': 16, 'barrier': 1}"
11,qpeexact,46,137,"{'cp': 1035, 'h': 90, 'measure': 45, 'swap': 22, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1991,"{'cx': 5441, 'rz': 3610, 'sx': 1126, 'x': 151, 'measure': 45, 'barrier': 1}"
11,qft,24,49,"{'cp': 276, 'h': 24, 'measure': 24, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,756,"{'cx': 1315, 'rz': 1150, 'sx': 440, 'x': 40, 'measure': 24, 'barrier': 1}",127,649,"{'cx': 1377, 'rz': 1014, 'sx': 264, 'x': 43, 'measure': 24, 'barrier': 1}"
11,qftentangled,47,97,"{'cp': 1081, 'h': 48, 'measure': 47, 'cx': 46, 'swap': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1483,"{'cx': 4735, 'rz': 4434, 'sx': 1805, 'x': 108, 'measure': 47, 'barrier': 1}"
11,dj,33,35,"{'h': 34, 'cx': 32, 'measure': 32, 'u2': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,149,"{'rz': 123, 'cx': 101, 'sx': 70, 'measure': 32, 'x': 6, 'barrier': 1}"
11,su2random,39,158,"{'cx': 2223, 'u3': 156, 'measure': 39, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1203,"{'cx': 6452, 'rz': 2833, 'sx': 1778, 'x': 157, 'measure': 39, 'barrier': 1}"
11,qnn,8,75,"{'cx': 119, 'p': 56, 'u2': 16, 'ry': 16, 'measure': 8, 'barrier': 1}",-1,-1,{},16,217,"{'cx': 232, 'rz': 181, 'sx': 91, 'measure': 8, 'x': 6, 'barrier': 1}",27,220,"{'cx': 238, 'rz': 168, 'sx': 84, 'measure': 8, 'x': 6, 'barrier': 1}",127,200,"{'cx': 256, 'rz': 123, 'sx': 52, 'measure': 8, 'barrier': 1}"
11,qnn,7,65,"{'cx': 90, 'p': 42, 'u2': 14, 'ry': 14, 'measure': 7, 'barrier': 1}",7,211,"{'cx': 188, 'rz': 139, 'sx': 68, 'measure': 7, 'x': 5, 'barrier': 1}",16,173,"{'cx': 180, 'rz': 119, 'sx': 58, 'measure': 7, 'x': 1, 'barrier': 1}",27,172,"{'cx': 180, 'rz': 119, 'sx': 58, 'measure': 7, 'x': 2, 'barrier': 1}",127,179,"{'cx': 182, 'rz': 122, 'sx': 61, 'measure': 7, 'x': 1, 'barrier': 1}"
11,ae,31,180,"{'cp': 435, 'cx': 60, 'u': 31, 'measure': 31, 'u2': 30, 'u3': 30, 'h': 30, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,862,"{'rz': 2323, 'cx': 1861, 'sx': 1052, 'x': 37, 'measure': 31, 'barrier': 1}"
11,ae,24,138,"{'cp': 253, 'cx': 46, 'u': 24, 'measure': 24, 'u2': 23, 'u3': 23, 'h': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},27,784,"{'cx': 1200, 'rz': 1092, 'sx': 365, 'x': 35, 'measure': 24, 'barrier': 1}",127,872,"{'cx': 1205, 'rz': 1032, 'sx': 338, 'x': 36, 'measure': 24, 'barrier': 1}"
11,dj,38,40,"{'h': 40, 'cx': 37, 'measure': 37, 'u2': 35, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,172,"{'rz': 143, 'cx': 141, 'sx': 77, 'measure': 37, 'x': 6, 'barrier': 1}"
11,qpeinexact,32,95,"{'cp': 496, 'h': 62, 'measure': 31, 'swap': 15, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1207,"{'cx': 2835, 'rz': 1874, 'sx': 533, 'x': 63, 'measure': 31, 'barrier': 1}"
12,qpeexact,46,137,"{'cp': 1035, 'h': 90, 'measure': 45, 'swap': 22, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1991,"{'cx': 5441, 'rz': 3610, 'sx': 1126, 'x': 151, 'measure': 45, 'barrier': 1}"
12,ae,14,78,"{'cp': 78, 'cx': 26, 'u': 14, 'measure': 14, 'u2': 13, 'u3': 13, 'h': 13, 'barrier': 1}",-1,-1,{},16,392,"{'rz': 447, 'cx': 323, 'sx': 220, 'x': 20, 'measure': 14, 'barrier': 1}",27,403,"{'rz': 422, 'cx': 362, 'sx': 186, 'x': 15, 'measure': 14, 'barrier': 1}",127,383,"{'rz': 479, 'cx': 307, 'sx': 256, 'measure': 14, 'x': 7, 'barrier': 1}"
12,random,29,310,"{'cx': 528, 'u2': 276, 'u1': 167, 'cu1': 154, 'h': 133, 'u3': 88, 'ry': 81, 'rx': 52, 'ccx': 33, 'cu3': 31, 's': 29, 'measure': 29, 'rzz': 28, 'tdg': 26, 'sx': 26, 'rz': 26, 't': 26, 'crz': 24, 'cy': 23, 'ch': 23, 'cp': 20, 'x': 20, 'cry': 19, 'crx': 19, 'swap': 16, 'cswap': 16, 'rxx': 16, 'p': 12, 'cz': 12, 'sdg': 9, 'sxdg': 8, 'z': 7, 'y': 7, 'u': 3, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2866,"{'cx': 7032, 'rz': 3483, 'sx': 1711, 'x': 139, 'measure': 29, 'barrier': 1}"
12,dj,33,35,"{'h': 34, 'cx': 32, 'measure': 32, 'u2': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,149,"{'rz': 123, 'cx': 101, 'sx': 70, 'measure': 32, 'x': 6, 'barrier': 1}"
12,qnn,36,355,"{'cx': 2555, 'p': 1260, 'u2': 72, 'ry': 72, 'measure': 36, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1423,"{'cx': 5012, 'rz': 4719, 'sx': 2441, 'x': 250, 'measure': 36, 'barrier': 1}"
12,su2random,16,66,"{'cx': 360, 'u3': 64, 'measure': 16, 'barrier': 1}",-1,-1,{},16,595,"{'cx': 1166, 'rz': 479, 'sx': 344, 'measure': 16, 'x': 9, 'barrier': 1}",27,616,"{'cx': 1167, 'rz': 424, 'sx': 321, 'measure': 16, 'x': 15, 'barrier': 1}",127,451,"{'cx': 1036, 'rz': 393, 'sx': 283, 'measure': 16, 'x': 12, 'barrier': 1}"
12,random,43,500,"{'cx': 1158, 'u2': 552, 'cu1': 455, 'h': 323, 'u1': 291, 'u3': 220, 'ry': 174, 'rx': 117, 'rzz': 94, 'ccx': 82, 'cu3': 70, 'rz': 66, 's': 65, 'tdg': 45, 'crz': 45, 't': 44, 'measure': 43, 'sx': 42, 'ch': 42, 'cp': 42, 'cswap': 41, 'cy': 37, 'cry': 36, 'x': 35, 'rxx': 35, 'cz': 33, 'p': 33, 'crx': 33, 'swap': 32, 'sdg': 17, 'u': 15, 'z': 15, 'y': 14, 'sxdg': 10, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,6783,"{'cx': 20474, 'rz': 8182, 'sx': 3766, 'x': 365, 'measure': 43, 'barrier': 1}"
12,qft,27,55,"{'cp': 351, 'h': 27, 'measure': 27, 'swap': 13, 'barrier': 1}",-1,-1,{},-1,-1,{},27,731,"{'cx': 1686, 'rz': 1229, 'sx': 337, 'x': 49, 'measure': 27, 'barrier': 1}",127,641,"{'cx': 1638, 'rz': 1290, 'sx': 403, 'x': 51, 'measure': 27, 'barrier': 1}"
