subset,algorithm,original_width,original_depth,original_gates,ibmq7_width,ibmq7_depth,ibmq7_gates,ibmq16_width,ibmq16_depth,ibmq16_gates,ibmq27_width,ibmq27_depth,ibmq27_gates,ibmq127_width,ibmq127_depth,ibmq127_gates
300,realamprandom,47,190,"{'cx': 3243, 'ry': 188, 'measure': 47, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2020,"{'cx': 9717, 'rz': 3223, 'sx': 2030, 'x': 171, 'measure': 47, 'barrier': 1}"
300,realamprandom,8,34,"{'cx': 84, 'ry': 32, 'measure': 8, 'barrier': 1}",-1,-1,{},16,227,"{'cx': 239, 'rz': 108, 'sx': 93, 'measure': 8, 'x': 4, 'barrier': 1}",27,205,"{'cx': 205, 'rz': 112, 'sx': 96, 'measure': 8, 'x': 3, 'barrier': 1}",127,222,"{'cx': 220, 'rz': 98, 'sx': 87, 'measure': 8, 'x': 4, 'barrier': 1}"
301,qnn,25,245,"{'cx': 1224, 'p': 600, 'u2': 50, 'ry': 50, 'measure': 25, 'barrier': 1}",-1,-1,{},-1,-1,{},27,904,"{'cx': 2583, 'rz': 1667, 'sx': 704, 'x': 120, 'measure': 25, 'barrier': 1}",127,871,"{'cx': 2316, 'rz': 2173, 'sx': 1102, 'x': 102, 'measure': 25, 'barrier': 1}"
301,dj,41,43,"{'h': 42, 'cx': 40, 'measure': 40, 'u2': 39, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,183,"{'rz': 159, 'cx': 147, 'sx': 88, 'measure': 40, 'x': 9, 'barrier': 1}"
301,ghz,31,32,"{'measure': 31, 'cx': 30, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,34,"{'measure': 31, 'cx': 30, 'rz': 2, 'sx': 1, 'barrier': 1}"
301,realamprandom,2,8,"{'ry': 8, 'cx': 3, 'measure': 2, 'barrier': 1}",7,15,"{'rz': 10, 'sx': 8, 'cx': 3, 'measure': 2, 'barrier': 1}",16,14,"{'rz': 9, 'sx': 8, 'cx': 3, 'measure': 2, 'barrier': 1}",27,14,"{'rz': 9, 'sx': 8, 'cx': 3, 'measure': 2, 'barrier': 1}",127,14,"{'rz': 9, 'sx': 8, 'cx': 3, 'measure': 2, 'barrier': 1}"
301,twolocalrandom,22,90,"{'cx': 693, 'ry': 88, 'measure': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},27,526,"{'cx': 1880, 'rz': 751, 'sx': 515, 'x': 32, 'measure': 22, 'barrier': 1}",127,481,"{'cx': 2069, 'rz': 347, 'sx': 277, 'measure': 22, 'x': 13, 'barrier': 1}"
301,ae,21,120,"{'cp': 190, 'cx': 40, 'u': 21, 'measure': 21, 'u2': 20, 'u3': 20, 'h': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,738,"{'cx': 977, 'rz': 811, 'sx': 265, 'x': 26, 'measure': 21, 'barrier': 1}",127,664,"{'rz': 893, 'cx': 883, 'sx': 333, 'x': 31, 'measure': 21, 'barrier': 1}"
301,realamprandom,19,78,"{'cx': 513, 'ry': 76, 'measure': 19, 'barrier': 1}",-1,-1,{},-1,-1,{},27,503,"{'cx': 1376, 'rz': 707, 'sx': 497, 'x': 41, 'measure': 19, 'barrier': 1}",127,503,"{'cx': 1330, 'rz': 689, 'sx': 474, 'x': 43, 'measure': 19, 'barrier': 1}"
301,su2random,49,198,"{'cx': 3528, 'u3': 196, 'measure': 49, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2125,"{'cx': 11000, 'rz': 4005, 'sx': 2559, 'x': 232, 'measure': 49, 'barrier': 1}"
301,qpeinexact,50,149,"{'cp': 1225, 'h': 98, 'measure': 49, 'swap': 24, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1875,"{'cx': 5750, 'rz': 4903, 'sx': 1952, 'x': 147, 'measure': 49, 'barrier': 1}"
301,qpeexact,13,34,"{'cp': 76, 'h': 24, 'measure': 12, 'swap': 6, 'x': 1, 'barrier': 1}",-1,-1,{},16,334,"{'cx': 418, 'rz': 310, 'sx': 85, 'x': 15, 'measure': 12, 'barrier': 1}",27,348,"{'cx': 367, 'rz': 339, 'sx': 120, 'x': 13, 'measure': 12, 'barrier': 1}",127,345,"{'cx': 404, 'rz': 289, 'sx': 63, 'measure': 12, 'x': 11, 'barrier': 1}"
301,twolocalrandom,19,78,"{'cx': 513, 'ry': 76, 'measure': 19, 'barrier': 1}",-1,-1,{},-1,-1,{},27,383,"{'cx': 1344, 'rz': 242, 'sx': 210, 'measure': 19, 'x': 6, 'barrier': 1}",127,724,"{'cx': 1638, 'rz': 563, 'sx': 420, 'x': 29, 'measure': 19, 'barrier': 1}"
301,random,16,168,"{'cx': 144, 'cu1': 82, 'u2': 60, 'h': 37, 'u1': 37, 'u3': 33, 'rx': 28, 'ry': 20, 'measure': 16, 'cu3': 14, 'ccx': 13, 'rzz': 11, 'cy': 10, 'sx': 8, 'crz': 8, 'crx': 7, 'ch': 7, 'swap': 6, 's': 5, 'tdg': 5, 'cry': 5, 't': 5, 'cp': 5, 'rz': 5, 'cswap': 5, 'p': 4, 'x': 4, 'u': 4, 'cz': 3, 'sdg': 2, 'rxx': 2, 'z': 2, 'sxdg': 1, 'barrier': 1}",-1,-1,{},16,1091,"{'cx': 1524, 'rz': 1189, 'sx': 563, 'x': 44, 'measure': 16, 'barrier': 1}",27,1038,"{'cx': 1530, 'rz': 1181, 'sx': 553, 'x': 47, 'measure': 16, 'barrier': 1}",127,1028,"{'cx': 1597, 'rz': 1166, 'sx': 534, 'x': 51, 'measure': 16, 'barrier': 1}"
302,dj,17,19,"{'u2': 21, 'cx': 16, 'measure': 16, 'h': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,59,"{'rz': 61, 'cx': 41, 'sx': 34, 'measure': 16, 'x': 1, 'barrier': 1}",127,69,"{'rz': 63, 'cx': 41, 'sx': 36, 'measure': 16, 'x': 5, 'barrier': 1}"
302,qpeexact,10,25,"{'cp': 43, 'h': 18, 'measure': 9, 'swap': 4, 'x': 1, 'barrier': 1}",-1,-1,{},16,215,"{'cx': 212, 'rz': 169, 'sx': 44, 'measure': 9, 'x': 7, 'barrier': 1}",27,204,"{'cx': 198, 'rz': 172, 'sx': 48, 'measure': 9, 'x': 8, 'barrier': 1}",127,210,"{'cx': 207, 'rz': 173, 'sx': 49, 'measure': 9, 'x': 8, 'barrier': 1}"
302,ae,3,12,"{'cx': 4, 'u': 3, 'measure': 3, 'u2': 2, 'u3': 2, 'h': 2, 'cp': 1, 'barrier': 1}",7,23,"{'rz': 17, 'sx': 9, 'cx': 7, 'measure': 3, 'x': 1, 'barrier': 1}",16,34,"{'rz': 19, 'sx': 14, 'cx': 9, 'measure': 3, 'barrier': 1}",27,24,"{'rz': 18, 'sx': 9, 'cx': 7, 'measure': 3, 'x': 1, 'barrier': 1}",127,24,"{'rz': 18, 'sx': 9, 'cx': 7, 'measure': 3, 'x': 1, 'barrier': 1}"
302,realamprandom,21,86,"{'cx': 630, 'ry': 84, 'measure': 21, 'barrier': 1}",-1,-1,{},-1,-1,{},27,567,"{'cx': 1470, 'rz': 1191, 'sx': 799, 'x': 74, 'measure': 21, 'barrier': 1}",127,728,"{'cx': 2049, 'rz': 668, 'sx': 459, 'x': 48, 'measure': 21, 'barrier': 1}"
302,su2random,15,62,"{'cx': 315, 'u3': 60, 'measure': 15, 'barrier': 1}",-1,-1,{},16,460,"{'cx': 902, 'rz': 550, 'sx': 396, 'measure': 15, 'x': 12, 'barrier': 1}",27,593,"{'cx': 1026, 'rz': 431, 'sx': 309, 'x': 20, 'measure': 15, 'barrier': 1}",127,371,"{'cx': 976, 'rz': 195, 'sx': 170, 'measure': 15, 'x': 4, 'barrier': 1}"
302,qpeinexact,30,89,"{'cp': 435, 'h': 58, 'measure': 29, 'swap': 14, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1121,"{'cx': 2358, 'rz': 1508, 'sx': 385, 'x': 48, 'measure': 29, 'barrier': 1}"
302,qpeexact,40,119,"{'cp': 780, 'h': 78, 'measure': 39, 'swap': 19, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1581,"{'cx': 4246, 'rz': 2646, 'sx': 734, 'x': 96, 'measure': 39, 'barrier': 1}"
302,ae,34,198,"{'cp': 528, 'cx': 66, 'u': 34, 'measure': 34, 'u2': 33, 'u3': 33, 'h': 33, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1325,"{'cx': 2411, 'rz': 2100, 'sx': 729, 'x': 76, 'measure': 34, 'barrier': 1}"
302,dj,11,13,"{'u2': 15, 'cx': 10, 'measure': 10, 'h': 6, 'barrier': 1}",-1,-1,{},16,37,"{'rz': 40, 'sx': 22, 'cx': 20, 'measure': 10, 'x': 1, 'barrier': 1}",27,34,"{'rz': 38, 'sx': 22, 'cx': 20, 'measure': 10, 'x': 2, 'barrier': 1}",127,37,"{'rz': 37, 'cx': 24, 'sx': 22, 'measure': 10, 'x': 1, 'barrier': 1}"
302,random,35,386,"{'cx': 747, 'u2': 332, 'cu1': 325, 'h': 219, 'u1': 182, 'u3': 149, 'ry': 93, 'rx': 66, 'ccx': 58, 'cu3': 58, 'rzz': 46, 's': 45, 'crz': 43, 'swap': 40, 't': 37, 'tdg': 35, 'measure': 35, 'rz': 34, 'cry': 30, 'cp': 28, 'ch': 27, 'cswap': 26, 'p': 25, 'sx': 25, 'x': 23, 'crx': 22, 'cz': 19, 'rxx': 16, 'cy': 15, 'z': 12, 'sdg': 11, 'y': 9, 'sxdg': 7, 'u': 7, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,4664,"{'cx': 12143, 'rz': 5367, 'sx': 2438, 'x': 251, 'measure': 35, 'barrier': 1}"
302,su2random,41,166,"{'cx': 2460, 'u3': 164, 'measure': 41, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1414,"{'cx': 7237, 'rz': 2430, 'sx': 1550, 'x': 142, 'measure': 41, 'barrier': 1}"
302,qftentangled,31,65,"{'cp': 465, 'h': 32, 'measure': 31, 'cx': 30, 'swap': 15, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,975,"{'cx': 2218, 'rz': 1853, 'sx': 672, 'x': 67, 'measure': 31, 'barrier': 1}"
303,realamprandom,33,134,"{'cx': 1584, 'ry': 132, 'measure': 33, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1455,"{'cx': 4727, 'rz': 1969, 'sx': 1292, 'x': 95, 'measure': 33, 'barrier': 1}"
303,qpeexact,2,4,"{'h': 2, 'x': 1, 'cp': 1, 'barrier': 1, 'measure': 1}",7,8,"{'rz': 6, 'sx': 4, 'cx': 1, 'barrier': 1, 'measure': 1}",16,12,"{'rz': 7, 'sx': 4, 'cx': 1, 'x': 1, 'barrier': 1, 'measure': 1}",27,12,"{'rz': 6, 'sx': 4, 'x': 1, 'cx': 1, 'barrier': 1, 'measure': 1}",127,12,"{'rz': 6, 'sx': 4, 'x': 1, 'cx': 1, 'barrier': 1, 'measure': 1}"
303,qnn,40,395,"{'cx': 3159, 'p': 1560, 'u2': 80, 'ry': 80, 'measure': 40, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1203,"{'cx': 6583, 'rz': 4550, 'sx': 2294, 'x': 73, 'measure': 40, 'barrier': 1}"
303,qpeexact,20,59,"{'cp': 190, 'h': 38, 'measure': 19, 'swap': 9, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,690,"{'cx': 1048, 'rz': 734, 'sx': 195, 'x': 28, 'measure': 19, 'barrier': 1}",127,686,"{'cx': 1038, 'rz': 813, 'sx': 244, 'x': 39, 'measure': 19, 'barrier': 1}"
303,qft,4,9,"{'cp': 6, 'h': 4, 'measure': 4, 'swap': 2, 'barrier': 1}",7,40,"{'rz': 26, 'cx': 25, 'sx': 8, 'measure': 4, 'x': 2, 'barrier': 1}",16,39,"{'cx': 27, 'rz': 19, 'sx': 4, 'measure': 4, 'barrier': 1}",27,40,"{'rz': 26, 'cx': 25, 'sx': 8, 'measure': 4, 'x': 2, 'barrier': 1}",127,49,"{'cx': 27, 'rz': 19, 'sx': 4, 'measure': 4, 'barrier': 1}"
303,qpeexact,28,81,"{'cp': 377, 'h': 54, 'measure': 27, 'swap': 13, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,984,"{'cx': 1984, 'rz': 1475, 'sx': 444, 'x': 55, 'measure': 27, 'barrier': 1}"
303,qpeinexact,14,41,"{'cp': 91, 'h': 26, 'measure': 13, 'swap': 6, 'x': 1, 'barrier': 1}",-1,-1,{},16,418,"{'cx': 438, 'rz': 366, 'sx': 110, 'x': 16, 'measure': 13, 'barrier': 1}",27,441,"{'cx': 459, 'rz': 357, 'sx': 101, 'x': 14, 'measure': 13, 'barrier': 1}",127,397,"{'cx': 460, 'rz': 337, 'sx': 81, 'measure': 13, 'x': 12, 'barrier': 1}"
303,su2random,30,122,"{'cx': 1305, 'u3': 120, 'measure': 30, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1259,"{'cx': 4245, 'rz': 1147, 'sx': 815, 'x': 43, 'measure': 30, 'barrier': 1}"
303,qpeexact,43,128,"{'cp': 903, 'h': 84, 'measure': 42, 'swap': 21, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2052,"{'cx': 4736, 'rz': 3593, 'sx': 1311, 'x': 124, 'measure': 42, 'barrier': 1}"
303,ae,30,174,"{'cp': 406, 'cx': 58, 'u': 30, 'measure': 30, 'u2': 29, 'u3': 29, 'h': 29, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,933,"{'cx': 1928, 'rz': 1543, 'sx': 479, 'measure': 30, 'x': 29, 'barrier': 1}"
303,realamprandom,13,54,"{'cx': 234, 'ry': 52, 'measure': 13, 'barrier': 1}",-1,-1,{},16,490,"{'cx': 906, 'rz': 296, 'sx': 235, 'measure': 13, 'x': 2, 'barrier': 1}",27,453,"{'cx': 755, 'rz': 363, 'sx': 272, 'x': 16, 'measure': 13, 'barrier': 1}",127,266,"{'cx': 652, 'rz': 146, 'sx': 132, 'measure': 13, 'x': 2, 'barrier': 1}"
303,qnn,24,235,"{'cx': 1127, 'p': 552, 'u2': 48, 'ry': 48, 'measure': 24, 'barrier': 1}",-1,-1,{},-1,-1,{},27,845,"{'cx': 2288, 'rz': 1688, 'sx': 742, 'x': 142, 'measure': 24, 'barrier': 1}",127,695,"{'cx': 2372, 'rz': 1406, 'sx': 589, 'x': 76, 'measure': 24, 'barrier': 1}"
304,ae,45,264,"{'cp': 946, 'cx': 88, 'u': 45, 'measure': 45, 'u2': 44, 'u3': 44, 'h': 44, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1956,"{'cx': 4325, 'rz': 3252, 'sx': 1034, 'x': 87, 'measure': 45, 'barrier': 1}"
304,qnn,14,135,"{'cx': 377, 'p': 182, 'u2': 28, 'ry': 28, 'measure': 14, 'barrier': 1}",-1,-1,{},16,458,"{'cx': 770, 'rz': 522, 'sx': 221, 'x': 35, 'measure': 14, 'barrier': 1}",27,505,"{'cx': 794, 'rz': 482, 'sx': 193, 'x': 35, 'measure': 14, 'barrier': 1}",127,467,"{'cx': 742, 'rz': 572, 'sx': 260, 'x': 38, 'measure': 14, 'barrier': 1}"
304,qft,10,21,"{'cp': 45, 'h': 10, 'measure': 10, 'swap': 5, 'barrier': 1}",-1,-1,{},16,214,"{'cx': 212, 'rz': 175, 'sx': 54, 'x': 11, 'measure': 10, 'barrier': 1}",27,196,"{'cx': 217, 'rz': 171, 'sx': 50, 'measure': 10, 'x': 9, 'barrier': 1}",127,183,"{'cx': 210, 'rz': 151, 'sx': 34, 'measure': 10, 'x': 6, 'barrier': 1}"
304,qft,49,99,"{'cp': 1176, 'h': 49, 'measure': 49, 'swap': 24, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1331,"{'cx': 5006, 'rz': 3787, 'sx': 1277, 'x': 149, 'measure': 49, 'barrier': 1}"
304,random,43,500,"{'cx': 1158, 'u2': 552, 'cu1': 455, 'h': 323, 'u1': 291, 'u3': 220, 'ry': 174, 'rx': 117, 'rzz': 94, 'ccx': 82, 'cu3': 70, 'rz': 66, 's': 65, 'tdg': 45, 'crz': 45, 't': 44, 'measure': 43, 'sx': 42, 'ch': 42, 'cp': 42, 'cswap': 41, 'cy': 37, 'cry': 36, 'x': 35, 'rxx': 35, 'cz': 33, 'p': 33, 'crx': 33, 'swap': 32, 'sdg': 17, 'u': 15, 'z': 15, 'y': 14, 'sxdg': 10, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,6783,"{'cx': 20474, 'rz': 8182, 'sx': 3766, 'x': 365, 'measure': 43, 'barrier': 1}"
304,dj,42,44,"{'h': 42, 'u2': 41, 'cx': 41, 'measure': 41, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,194,"{'rz': 166, 'cx': 138, 'sx': 91, 'measure': 41, 'x': 6, 'barrier': 1}"
304,qpeinexact,25,74,"{'cp': 300, 'h': 48, 'measure': 24, 'swap': 12, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,771,"{'cx': 1658, 'rz': 1094, 'sx': 267, 'x': 40, 'measure': 24, 'barrier': 1}",127,929,"{'cx': 1568, 'rz': 1228, 'sx': 369, 'x': 53, 'measure': 24, 'barrier': 1}"
304,twolocalrandom,3,14,"{'ry': 12, 'cx': 9, 'measure': 3, 'barrier': 1}",7,42,"{'rz': 28, 'sx': 25, 'cx': 17, 'measure': 3, 'x': 1, 'barrier': 1}",16,42,"{'sx': 27, 'rz': 27, 'cx': 17, 'measure': 3, 'x': 1, 'barrier': 1}",27,44,"{'sx': 24, 'rz': 24, 'cx': 19, 'measure': 3, 'barrier': 1}",127,38,"{'sx': 24, 'rz': 24, 'cx': 17, 'measure': 3, 'barrier': 1}"
304,dj,34,36,"{'h': 36, 'cx': 33, 'measure': 33, 'u2': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,143,"{'rz': 126, 'cx': 125, 'sx': 70, 'measure': 33, 'x': 3, 'barrier': 1}"
304,ae,9,48,"{'cp': 28, 'cx': 16, 'u': 9, 'measure': 9, 'u2': 8, 'u3': 8, 'h': 8, 'barrier': 1}",-1,-1,{},16,197,"{'rz': 163, 'cx': 128, 'sx': 75, 'measure': 9, 'x': 7, 'barrier': 1}",27,201,"{'rz': 164, 'cx': 119, 'sx': 81, 'measure': 9, 'x': 6, 'barrier': 1}",127,207,"{'rz': 172, 'cx': 119, 'sx': 81, 'x': 9, 'measure': 9, 'barrier': 1}"
304,qft,29,59,"{'cp': 406, 'h': 29, 'measure': 29, 'swap': 14, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,568,"{'cx': 1927, 'rz': 1589, 'sx': 501, 'x': 31, 'measure': 29, 'barrier': 1}"
304,ghz,25,26,"{'measure': 25, 'cx': 24, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,55,"{'cx': 41, 'measure': 25, 'rz': 12, 'sx': 9, 'barrier': 1}",127,28,"{'measure': 25, 'cx': 24, 'rz': 2, 'sx': 1, 'barrier': 1}"
305,su2random,3,14,"{'u3': 12, 'cx': 9, 'measure': 3, 'barrier': 1}",7,38,"{'sx': 24, 'rz': 24, 'cx': 17, 'measure': 3, 'barrier': 1}",16,38,"{'sx': 24, 'rz': 24, 'cx': 17, 'measure': 3, 'barrier': 1}",27,42,"{'rz': 31, 'sx': 27, 'cx': 15, 'measure': 3, 'x': 2, 'barrier': 1}",127,43,"{'rz': 30, 'sx': 27, 'cx': 17, 'measure': 3, 'barrier': 1}"
305,ghz,4,5,"{'measure': 4, 'cx': 3, 'h': 1, 'barrier': 1}",7,7,"{'measure': 4, 'cx': 3, 'rz': 2, 'sx': 1, 'barrier': 1}",16,7,"{'measure': 4, 'cx': 3, 'rz': 2, 'sx': 1, 'barrier': 1}",27,7,"{'measure': 4, 'cx': 3, 'rz': 2, 'sx': 1, 'barrier': 1}",127,7,"{'measure': 4, 'cx': 3, 'rz': 2, 'sx': 1, 'barrier': 1}"
305,random,6,34,"{'cx': 17, 'u2': 12, 'u3': 7, 'measure': 6, 'ry': 4, 'rx': 4, 'u1': 3, 'h': 3, 'cu1': 3, 'tdg': 2, 't': 2, 'cry': 2, 'cy': 2, 'rz': 2, 'crz': 1, 'swap': 1, 'cz': 1, 'u': 1, 'cu3': 1, 'rzz': 1, 'cswap': 1, 's': 1, 'crx': 1, 'barrier': 1}",7,128,"{'rz': 103, 'cx': 83, 'sx': 60, 'measure': 6, 'x': 3, 'barrier': 1}",16,127,"{'rz': 103, 'cx': 78, 'sx': 57, 'measure': 6, 'x': 4, 'barrier': 1}",27,132,"{'rz': 102, 'cx': 78, 'sx': 57, 'measure': 6, 'x': 2, 'barrier': 1}",127,126,"{'rz': 102, 'cx': 78, 'sx': 57, 'measure': 6, 'x': 3, 'barrier': 1}"
305,qft,45,91,"{'cp': 990, 'h': 45, 'measure': 45, 'swap': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1411,"{'cx': 4435, 'rz': 4015, 'sx': 1581, 'x': 128, 'measure': 45, 'barrier': 1}"
305,qpeinexact,42,125,"{'cp': 861, 'h': 82, 'measure': 41, 'swap': 20, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1710,"{'cx': 4532, 'rz': 3015, 'sx': 914, 'x': 116, 'measure': 41, 'barrier': 1}"
305,ghz,19,20,"{'measure': 19, 'cx': 18, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,22,"{'measure': 19, 'cx': 18, 'rz': 2, 'sx': 1, 'barrier': 1}",127,22,"{'measure': 19, 'cx': 18, 'rz': 2, 'sx': 1, 'barrier': 1}"
305,random,46,583,"{'cx': 1382, 'u2': 674, 'cu1': 515, 'u1': 365, 'h': 302, 'u3': 259, 'ry': 233, 'rx': 164, 'rzz': 104, 'ccx': 86, 'cu3': 85, 't': 71, 'tdg': 70, 's': 67, 'rz': 52, 'crz': 52, 'cry': 51, 'x': 50, 'cy': 48, 'cz': 47, 'cswap': 47, 'measure': 46, 'p': 44, 'crx': 43, 'rxx': 41, 'sx': 40, 'cp': 40, 'ch': 38, 'swap': 34, 'y': 19, 'sdg': 18, 'z': 18, 'u': 12, 'sxdg': 7, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,7301,"{'cx': 24788, 'rz': 9643, 'sx': 4608, 'x': 404, 'measure': 46, 'barrier': 1}"
305,qftentangled,25,53,"{'cp': 300, 'h': 26, 'measure': 25, 'cx': 24, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,670,"{'cx': 1351, 'rz': 1340, 'sx': 554, 'x': 57, 'measure': 25, 'barrier': 1}",127,484,"{'cx': 1538, 'rz': 931, 'sx': 74, 'measure': 25, 'x': 3, 'barrier': 1}"
305,ghz,36,37,"{'measure': 36, 'cx': 35, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,39,"{'measure': 36, 'cx': 35, 'rz': 2, 'sx': 1, 'barrier': 1}"
305,qftentangled,46,95,"{'cp': 1035, 'h': 47, 'measure': 46, 'cx': 45, 'swap': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1285,"{'cx': 4822, 'rz': 2801, 'sx': 447, 'x': 58, 'measure': 46, 'barrier': 1}"
305,dj,26,28,"{'h': 26, 'u2': 25, 'cx': 25, 'measure': 25, 'barrier': 1}",-1,-1,{},-1,-1,{},27,110,"{'rz': 102, 'cx': 72, 'sx': 55, 'measure': 25, 'x': 4, 'barrier': 1}",127,110,"{'rz': 95, 'cx': 76, 'sx': 53, 'measure': 25, 'x': 3, 'barrier': 1}"
305,ae,37,216,"{'cp': 630, 'cx': 72, 'u': 37, 'measure': 37, 'u2': 36, 'u3': 36, 'h': 36, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1393,"{'cx': 2803, 'rz': 2700, 'sx': 1090, 'x': 56, 'measure': 37, 'barrier': 1}"
306,ghz,37,38,"{'measure': 37, 'cx': 36, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,40,"{'measure': 37, 'cx': 36, 'rz': 2, 'sx': 1, 'barrier': 1}"
306,realamprandom,46,186,"{'cx': 3105, 'ry': 184, 'measure': 46, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2410,"{'cx': 10301, 'rz': 4537, 'sx': 2776, 'x': 312, 'measure': 46, 'barrier': 1}"
306,realamprandom,10,42,"{'cx': 135, 'ry': 40, 'measure': 10, 'barrier': 1}",-1,-1,{},16,325,"{'cx': 404, 'rz': 206, 'sx': 159, 'measure': 10, 'x': 7, 'barrier': 1}",27,322,"{'cx': 396, 'rz': 174, 'sx': 141, 'measure': 10, 'x': 4, 'barrier': 1}",127,312,"{'cx': 391, 'rz': 191, 'sx': 151, 'measure': 10, 'x': 9, 'barrier': 1}"
306,qft,6,13,"{'cp': 15, 'h': 6, 'measure': 6, 'swap': 3, 'barrier': 1}",7,77,"{'cx': 62, 'rz': 55, 'sx': 14, 'measure': 6, 'x': 2, 'barrier': 1}",16,77,"{'cx': 62, 'rz': 55, 'sx': 14, 'measure': 6, 'x': 2, 'barrier': 1}",27,77,"{'cx': 62, 'rz': 55, 'sx': 14, 'measure': 6, 'x': 2, 'barrier': 1}",127,77,"{'cx': 62, 'rz': 55, 'sx': 14, 'measure': 6, 'x': 2, 'barrier': 1}"
306,twolocalrandom,39,158,"{'cx': 2223, 'ry': 156, 'measure': 39, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1508,"{'cx': 7232, 'rz': 2305, 'sx': 1558, 'x': 102, 'measure': 39, 'barrier': 1}"
306,twolocalrandom,45,182,"{'cx': 2970, 'ry': 180, 'measure': 45, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1544,"{'cx': 8237, 'rz': 3214, 'sx': 1968, 'x': 201, 'measure': 45, 'barrier': 1}"
306,qnn,34,335,"{'cx': 2277, 'p': 1122, 'u2': 68, 'ry': 68, 'measure': 34, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1204,"{'rz': 4310, 'cx': 4267, 'sx': 2291, 'x': 219, 'measure': 34, 'barrier': 1}"
306,qnn,9,85,"{'cx': 152, 'p': 72, 'u2': 18, 'ry': 18, 'measure': 9, 'barrier': 1}",-1,-1,{},16,273,"{'cx': 292, 'rz': 235, 'sx': 112, 'x': 14, 'measure': 9, 'barrier': 1}",27,229,"{'cx': 324, 'rz': 173, 'sx': 76, 'measure': 9, 'x': 3, 'barrier': 1}",127,236,"{'cx': 324, 'rz': 176, 'sx': 79, 'measure': 9, 'x': 2, 'barrier': 1}"
306,qft,21,43,"{'cp': 210, 'h': 21, 'measure': 21, 'swap': 10, 'barrier': 1}",-1,-1,{},-1,-1,{},27,581,"{'rz': 1087, 'cx': 900, 'sx': 543, 'x': 33, 'measure': 21, 'barrier': 1}",127,478,"{'cx': 984, 'rz': 832, 'sx': 289, 'x': 39, 'measure': 21, 'barrier': 1}"
